x,y,Country,Year,salinity_max,salinity_min,salinity_mean,salinity_range,temp_max,temp_min,temp_mean,temp_range
-55.32,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.4,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.48,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.57,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.65,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.73,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.82,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.9,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.98,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.07,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.15,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.23,-35.43,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.32,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.4,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.48,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.57,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.65,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.73,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.82,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.9,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.98,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.07,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.15,-35.43,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-55.4,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.48,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.57,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.65,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.73,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.82,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.9,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.98,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.07,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.15,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.23,-35.52,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.32,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.4,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.48,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.57,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.65,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.73,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.82,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.9,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.98,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.07,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.15,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.23,-35.52,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-55.48,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.57,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.65,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.73,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.82,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.9,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.98,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.07,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.15,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.23,-35.6,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.32,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.4,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.48,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.57,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.65,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.73,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.82,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.9,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.98,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.07,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.15,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.23,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.32,-35.6,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-55.57,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.65,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.73,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.82,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.9,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.98,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.07,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.15,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.23,-35.68,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.32,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.4,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.48,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.57,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.65,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.73,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.82,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.9,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.98,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.07,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.15,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.23,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.32,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.4,-35.68,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-55.65,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.73,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.82,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.9,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.98,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.07,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.15,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.23,-35.77,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.32,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.4,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.48,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.57,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.65,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.73,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.82,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.9,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.98,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.07,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.15,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.23,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.32,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.4,-35.77,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-55.73,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.82,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.9,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-55.98,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.07,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.15,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.23,-35.85,Argentina,2004,-1.298314613,-2.129018238,-1.66921524,2.640789411,0.456298265,-0.049504833,0.246334394,1.695479297
-56.32,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.4,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.48,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.57,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.65,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.73,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.82,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.9,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-56.98,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.07,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.15,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.23,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.32,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-57.4,-35.85,Argentina,2004,-7.25816857,-5.815943505,-6.794628912,1.271719205,0.56167985,-0.051723077,0.29502632,2.056762284
-55.82,-35.93,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-55.9,-35.93,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-55.98,-35.93,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.07,-35.93,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.15,-35.93,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.23,-35.93,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.32,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.4,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.48,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.82,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.9,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.98,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.07,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.15,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.23,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.32,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.4,-35.93,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-55.9,-36.02,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-55.98,-36.02,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.07,-36.02,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.15,-36.02,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.23,-36.02,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.32,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.4,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.48,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.82,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.9,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.98,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.07,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.15,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.23,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.32,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.4,-36.02,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-55.98,-36.1,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.07,-36.1,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.15,-36.1,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.23,-36.1,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.32,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.4,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.48,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.82,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.9,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.98,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.07,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.15,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.23,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.32,-36.1,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.07,-36.18,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.15,-36.18,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.23,-36.18,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.32,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.4,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.48,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
