species,x,y
Ursus arctos,-110.434662,43.846077
Ursus arctos,-110.576642,44.73194
Ursus arctos,-113.388453,47.863493
Ursus arctos,-110.274756,43.866378
Ursus arctos,-113.643248,48.768965
Ursus arctos,-110.02508,44.430162
Ursus arctos,-149.682985,63.506531
Ursus arctos,-110.482076,44.739158
Ursus arctos,-149.304989,63.73475
Ursus arctos,-148.846351,63.683503
Ursus arctos,-149.750195,63.486753
Ursus arctos,-110.685443,44.492512
Ursus arctos,-150.318778,63.598894
Ursus arctos,-149.697758,63.564235
Ursus arctos,-149.78263,63.418696
Ursus arctos,-110.663281,44.818634
Ursus arctos,-113.628435,48.909696
Ursus arctos,-110.596843,44.458386
Ursus arctos,-110.292495,44.977662
Ursus arctos,-110.070389,44.943741
Ursus arctos,-110.112794,44.899507
Ursus arctos,-110.088152,44.920002
Ursus arctos,-149.506787,63.62494
Ursus arctos,-110.474227,44.745562
Ursus arctos,-149.357309,68.2802
Ursus arctos,-149.329174,63.640504
Ursus arctos,-110.079304,44.971953
Ursus arctos,-110.107283,45.069103
Ursus arctos,-110.216459,43.962911
Ursus arctos,-110.018088,44.873891
Ursus arctos,-113.617062,48.220157
Ursus arctos,-150.085687,63.440133
Ursus arctos,-110.045876,44.931392
Ursus arctos,-110.012016,44.939349
Ursus arctos,-110.531841,44.601077
Ursus arctos,-113.670896,48.614541
Ursus arctos,-110.024861,44.83543
Ursus arctos,-113.687177,48.626178
Ursus arctos,-111.051939,44.67403
Ursus arctos,-150.478354,60.408587
Ursus arctos,-110.580451,44.699586
Ursus arctos,-110.773856,44.86305
Ursus arctos,-110.794603,44.69734
Ursus arctos,-148.846466,63.678018
Ursus arctos,-148.993408,63.798604
Ursus arctos,-148.916038,63.747164
Ursus arctos,-149.336161,63.665896
Ursus arctos,-110.606904,44.673065
Ursus arctos,-110.740142,43.78329
Ursus arctos,-110.554177,44.738323
Ursus arctos,-149.570272,63.726622
Ursus arctos,-110.465936,44.746979
Ursus arctos,-149.302415,63.635433
Ursus arctos,-150.222402,63.57114
Ursus arctos,-150.195594,63.433242
Ursus arctos,-135.55629,59.330427
Ursus arctos,-135.560764,59.328328
Ursus arctos,-151.091046,63.192283
Ursus arctos,-151.047399,63.021668
Ursus arctos,-113.539062,48.816619
Ursus arctos,-110.459879,43.8143
Ursus arctos,-110.415689,43.832687
Ursus arctos,-151.120414,63.189665
Ursus arctos,-110.544008,43.967045
Ursus arctos,-110.52109,43.920827
Ursus arctos,-110.462481,44.45409
Ursus arctos,-110.505278,44.443713
Ursus arctos,-110.407182,44.563931
Ursus arctos,-110.458833,44.526186
Ursus arctos,-110.675948,44.839319
