species,BIO1,BIO12,x,y
Peromyscus maniculatus,0.808586338,-0.130560468,-122.2660767,37.46367748
Peromyscus maniculatus,-0.700824664,0.085254992,-89.19200667,43.21206748
Peromyscus maniculatus,-1.649597294,-1.033461884,-114.3099717,48.21066748
Peromyscus maniculatus,0.398889066,0.939708039,-93.69074667,36.25568248
Peromyscus maniculatus,0.485141123,0.001571446,-122.3077317,37.13043748
Peromyscus maniculatus,0.161695908,-0.830859615,-111.9772917,40.33787248
Peromyscus maniculatus,-1.541782222,-1.077505856,-112.2688767,46.50281248
Peromyscus maniculatus,1.627980881,-0.460890255,-119.2669167,34.29789748
Peromyscus maniculatus,-1.067395907,0.107276978,-73.07152167,42.67055248
Peromyscus maniculatus,-0.053934235,-0.817646424,-120.8914617,44.29509748
Peromyscus maniculatus,-1.261463036,-0.05128132,-73.57138167,43.33703248
Peromyscus maniculatus,-0.312690406,-1.002631104,-119.9750517,46.87770748
Peromyscus maniculatus,-0.248001364,0.345114424,-87.73408167,41.96241748
Peromyscus maniculatus,0.053880837,-0.086516497,-123.5157267,44.25344248
Peromyscus maniculatus,-2.727748009,-1.293321316,-106.7287617,39.04656748
Peromyscus maniculatus,1.153594567,-0.223052809,-121.5162867,37.63029748
Peromyscus maniculatus,-0.787076721,0.248217686,-79.56970167,38.42174248
Peromyscus maniculatus,-0.334253421,0.39796719,-79.94459667,40.46283748
Peromyscus maniculatus,-1.606471265,-0.51374302,-91.19144667,47.37756748
Peromyscus maniculatus,0.097006865,0.525694707,-77.40364167,39.42146248
Peromyscus maniculatus,0.355763037,-0.80883763,-119.2669167,46.21122748
Peromyscus maniculatus,0.161695908,-0.813242027,-112.0189467,40.37952748
Peromyscus maniculatus,0.377326051,-0.443272666,-112.0606017,40.67111248
Peromyscus maniculatus,-0.571446578,-1.05548387,-112.2272217,42.71220748
Peromyscus maniculatus,-0.140186292,-0.060090114,-123.3491067,45.54474748
Peromyscus maniculatus,-0.549883564,0.182151729,-92.64937167,42.46227748
Peromyscus maniculatus,-0.118623278,-0.14377366,-122.7659367,45.83633248
Peromyscus maniculatus,1.132031552,-0.258287986,-122.1411117,38.00519248
Peromyscus maniculatus,-0.636135621,-0.892521175,-117.2258217,47.66915248
Peromyscus maniculatus,-1.13208495,-0.223052809,-69.65581167,44.54502748
Peromyscus maniculatus,0.312637009,-0.20543522,-124.0155867,40.87938748
Peromyscus maniculatus,-0.916454807,0.151320949,-73.19648667,42.33731248
Peromyscus maniculatus,-2.102420594,-1.08631465,-110.6443317,44.08682248
Peromyscus maniculatus,-0.334253421,0.415584778,-80.15287167,41.62917748
Peromyscus maniculatus,-0.312690406,0.168938538,-71.48863167,41.62917748
Peromyscus maniculatus,0.549830166,-0.456485858,-123.1824867,39.25484248
Peromyscus maniculatus,-0.312690406,-0.96299153,-118.8503667,42.79551748
Peromyscus maniculatus,-1.649597294,-0.90132997,-121.0580817,46.71108748
Peromyscus maniculatus,1.563291839,-0.32875834,-120.0583617,34.67279248
Peromyscus maniculatus,-0.226438349,-0.046876923,-123.2241417,45.58640248
Peromyscus maniculatus,0.808586338,-0.152582454,-122.5160067,37.83857248
Peromyscus maniculatus,-0.614572607,0.212982509,-83.48527167,42.42062248
Peromyscus maniculatus,-1.196773993,-1.020248693,-113.9767317,46.87770748
Peromyscus maniculatus,0.485141123,-0.126156071,-122.8492467,38.04684748
Peromyscus maniculatus,0.355763037,1.001369599,-88.94207667,37.42202248
Peromyscus maniculatus,1.002653466,-0.20543522,-121.5579417,36.38064748
Peromyscus maniculatus,0.097006865,0.565334281,-82.23562167,41.37924748
Peromyscus maniculatus,0.097006865,-0.403633092,-123.2241417,42.58724248
Peromyscus maniculatus,-1.175210979,-0.637066141,-113.6851467,47.58584248
Peromyscus maniculatus,0.334200023,-0.83966841,-106.4788317,35.13099748
Peromyscus maniculatus,0.161695908,-0.830859615,-111.9772917,40.33787248
Peromyscus maniculatus,-0.097060263,-0.016046143,-123.2241417,44.54502748
Peromyscus maniculatus,-0.614572607,-0.87049919,-117.3507867,47.66915248
Peromyscus maniculatus,-0.312690406,-0.055685717,-123.0991767,45.50309248
Peromyscus maniculatus,-0.010808206,-0.064494511,-123.3907617,44.58668248
Peromyscus maniculatus,-0.010808206,0.55212109,-75.36254667,40.08794248
Peromyscus maniculatus,1.153594567,-0.80883763,-118.3505067,34.67279248
Peromyscus maniculatus,-1.563345236,-1.200828976,-112.3938417,45.33647248
Peromyscus maniculatus,-0.269564378,-1.042270678,-112.8520467,37.54698748
Peromyscus maniculatus,-1.110521936,0.032402226,-72.82159167,43.21206748
Peromyscus maniculatus,0.549830166,-0.033663731,-122.3077317,37.21374748
Peromyscus maniculatus,0.26951098,0.715083784,-77.27867667,38.71332748
Peromyscus maniculatus,-0.03237122,-0.033663731,-123.3074517,44.42006248
Peromyscus maniculatus,0.657645237,1.265633428,-93.85736667,34.54782748
Peromyscus maniculatus,-0.226438349,0.261430878,-76.98709167,43.21206748
Peromyscus maniculatus,-0.377379449,0.301070452,-89.35862667,41.87910748
Peromyscus maniculatus,-1.28302605,-1.192020182,-105.5624217,41.33759248
Peromyscus maniculatus,-1.175210979,0.027997829,-72.65497167,43.08710248
Peromyscus maniculatus,0.053880837,-0.258287986,-122.5993167,45.58640248
Peromyscus maniculatus,-0.700824664,0.098468183,-89.40028167,43.08710248
Peromyscus maniculatus,0.032317822,-0.487316638,-101.8551267,41.25428248
Peromyscus maniculatus,1.132031552,-0.826455218,-118.3088517,34.71444748
Peromyscus maniculatus,0.851712366,-0.306736354,-122.6826267,38.58836248
Peromyscus maniculatus,1.390787724,-0.619448552,-116.8925817,33.92300248
Peromyscus maniculatus,-0.183312321,-0.980609118,-119.8500867,46.83605248
Peromyscus maniculatus,-0.571446578,0.305474849,-79.19480667,39.54642748
Peromyscus maniculatus,-0.442068492,-1.236064153,-115.4763117,40.17125248
Peromyscus maniculatus,-0.140186292,-0.073303305,-122.7242817,47.08598248
Peromyscus maniculatus,-0.657698635,0.120490169,-76.65385167,42.29565748
Peromyscus maniculatus,-0.03237122,0.208578112,-96.06508167,41.29593748
Peromyscus maniculatus,-0.83020275,-0.121751674,-84.69326667,45.54474748
Peromyscus maniculatus,0.72233428,-0.099729688,-122.1411117,37.25540248
Peromyscus maniculatus,-1.067395907,0.045615418,-73.07152167,43.21206748
Peromyscus maniculatus,0.183258923,-0.795624438,-111.9772917,40.37952748
Peromyscus maniculatus,-0.851765764,0.089659389,-72.36338667,42.46227748
Peromyscus maniculatus,0.851712366,-1.20963777,-116.7259617,37.00547248
Peromyscus maniculatus,1.563291839,-0.553382595,-116.2261017,33.00659248
Peromyscus maniculatus,-0.398942464,0.362732012,-79.52804667,39.46311748
Peromyscus maniculatus,0.873275381,-0.32875834,-122.5993167,38.33843248
Peromyscus maniculatus,-1.433967151,-0.99382231,-114.9347967,47.46087748
Peromyscus maniculatus,-0.118623278,0.626995841,-82.61051667,39.50477248
Peromyscus maniculatus,0.11856988,0.622591444,-76.82047167,39.33815248
Peromyscus maniculatus,0.11856988,-0.293523163,-122.5576617,45.41978248
Peromyscus maniculatus,0.506704137,-1.090719047,-110.8942617,37.17209248
Peromyscus maniculatus,-0.269564378,0.419989175,-73.69634667,41.17097248
Peromyscus maniculatus,-1.369278108,-1.081910253,-112.0189467,46.58612248
Peromyscus maniculatus,0.11856988,0.508077118,-77.61191667,39.33815248
Peromyscus maniculatus,0.808586338,-0.152582454,-122.5160067,37.83857248
Peromyscus maniculatus,-1.649597294,-1.033461884,-114.3099717,48.21066748
Peromyscus maniculatus,-0.334253421,0.345114424,-88.06732167,41.71248748
Peromyscus maniculatus,0.787023323,-0.139369263,-121.9328367,36.96381748
Peromyscus maniculatus,-0.269564378,0.569738678,-83.77685667,40.04628748
Peromyscus maniculatus,0.743897295,-0.170200043,-122.5993167,37.96353748
Peromyscus maniculatus,-0.83020275,-0.148178057,-93.23254167,44.79495748
Peromyscus maniculatus,0.161695908,-0.271501177,-122.1827667,47.83577248
Peromyscus maniculatus,-2.296487723,-1.244872947,-107.0203467,39.00491248
Peromyscus maniculatus,-0.183312321,-0.117347277,-122.8492467,45.66971248
Peromyscus maniculatus,-0.485194521,-0.394824297,-121.7662167,45.41978248
Peromyscus maniculatus,1.951426096,0.138107758,-117.1425117,33.00659248
Peromyscus maniculatus,1.390787724,-0.302331957,-121.1413917,38.58836248
Peromyscus maniculatus,-0.52832055,0.331901232,-74.23786167,41.29593748
Peromyscus maniculatus,-1.908353465,-1.108336636,-106.7704167,44.33675248
Peromyscus maniculatus,0.097006865,-0.223052809,-124.0988967,42.87882748
Peromyscus maniculatus,1.908300067,-0.341971532,-116.8925817,33.33983248
Peromyscus maniculatus,-0.269564378,-0.791220041,-117.0175467,46.29453748
Peromyscus maniculatus,-2.318050737,-1.17880699,-113.7268017,48.83549248
Peromyscus maniculatus,-0.075497249,-0.029259334,-123.2657967,44.54502748
Peromyscus maniculatus,-0.506757535,-0.262692383,-123.4740717,47.75246248
Peromyscus maniculatus,-0.916454807,-0.20543522,-69.44753667,44.25344248
Peromyscus maniculatus,0.097006865,-0.134964866,-124.1822067,40.83773248
Peromyscus maniculatus,-2.016168537,-0.980609118,-114.1850067,46.08626248
Peromyscus maniculatus,0.873275381,-0.32875834,-122.5993167,38.33843248
Peromyscus maniculatus,1.606417867,-0.381611106,-119.8084317,34.54782748
Peromyscus maniculatus,0.851712366,-0.333162737,-122.5160067,38.38008748
Peromyscus maniculatus,-1.433967151,-1.139167416,-105.2708367,40.00463248
Peromyscus maniculatus,-0.334253421,-0.985013516,-118.8920217,43.25372248
Peromyscus maniculatus,0.075443851,-0.108538483,-123.5990367,44.42006248
Peromyscus maniculatus,-0.204875335,0.384753998,-87.60911667,41.92076248
Peromyscus maniculatus,-0.485194521,0.257026481,-85.27643667,42.62889748
Peromyscus maniculatus,-1.541782222,-0.879307984,-115.6429317,47.41922248
Peromyscus maniculatus,-0.204875335,0.42879797,-85.98457167,42.62889748
Peromyscus maniculatus,1.067342509,-0.311140752,-122.1827667,38.13015748
Peromyscus maniculatus,0.485141123,0.701870593,-74.86268667,39.21318748
Peromyscus maniculatus,0.247947966,-0.218648411,-122.0578017,47.54418748
Peromyscus maniculatus,-1.045832893,-0.773602452,-114.0600417,47.71080748
Peromyscus maniculatus,-0.183312321,-0.060090114,-123.3074517,45.41978248
Peromyscus maniculatus,-0.204875335,-0.42125068,-122.1411117,44.29509748
Peromyscus maniculatus,-0.916454807,-0.96299153,-111.4774317,41.92076248
Peromyscus maniculatus,0.226384951,-0.0821121,-122.2244217,47.12763748
Peromyscus maniculatus,-0.097060263,0.52129031,-81.65245167,41.17097248
Peromyscus maniculatus,0.26951098,-0.227457206,-122.1411117,47.50253248
Peromyscus maniculatus,-0.894891793,-1.042270678,-105.0209067,40.54614748
Peromyscus maniculatus,-0.398942464,0.353923218,-83.61023667,41.71248748
Peromyscus maniculatus,0.204821937,0.834002507,-81.19424667,35.83913248
Peromyscus maniculatus,-0.506757535,0.116085772,-88.06732167,43.00379248
Peromyscus maniculatus,-0.463631507,0.124894566,-87.90070167,43.08710248
Peromyscus maniculatus,-1.520219208,-1.033461884,-109.3530267,45.29481748
Peromyscus maniculatus,1.045779495,-0.319949546,-121.1830467,36.46395748
Peromyscus maniculatus,0.355763037,-0.20543522,-124.0155867,41.37924748
Peromyscus maniculatus,-0.03237122,-0.05128132,-123.3491067,44.54502748
Peromyscus maniculatus,-0.377379449,-1.24046855,-119.7251217,39.62973748
Peromyscus maniculatus,0.075443851,-0.26709678,-122.5993167,45.50309248
Peromyscus maniculatus,1.326098681,-0.672301318,-116.9342367,34.04796748
Peromyscus maniculatus,1.282972652,-0.399228695,-121.3913217,39.37980748
Peromyscus maniculatus,-0.98114385,-0.866094792,-117.6007167,45.16985248
Peromyscus maniculatus,-0.010808206,-0.055685717,-123.2241417,44.08682248
Peromyscus maniculatus,-0.291127392,-0.936565147,-118.9336767,42.83717248
Peromyscus maniculatus,-0.442068492,-1.090719047,-112.5604617,42.62889748
Peromyscus maniculatus,-1.347715093,-0.315545149,-89.52524667,46.21122748
Peromyscus maniculatus,-1.239900022,-1.02465309,-114.0600417,46.83605248
Peromyscus maniculatus,-0.075497249,-0.016046143,-123.2241417,44.42006248
Peromyscus maniculatus,0.485141123,0.657826621,-96.52328667,37.54698748
Peromyscus maniculatus,-0.334253421,-0.954182735,-108.5199267,45.79467748
Peromyscus maniculatus,1.843611025,-0.368397915,-117.7673367,33.79803748
Peromyscus maniculatus,-1.520219208,-1.033461884,-109.3530267,45.29481748
Peromyscus maniculatus,-2.555243895,-1.200828976,-110.6026767,44.71164748
Peromyscus maniculatus,-0.743950693,-0.562191389,-122.0578017,42.71220748
Peromyscus maniculatus,-0.204875335,-0.42125068,-122.1411117,44.29509748
Peromyscus maniculatus,-1.067395907,0.027997829,-73.15483167,43.29537748
Peromyscus maniculatus,0.592956195,-0.350780326,-123.7240017,40.87938748
Peromyscus maniculatus,-0.03237122,-0.073303305,-123.0991767,44.00351248
Peromyscus maniculatus,0.355763037,-0.227457206,-123.9739317,40.87938748
Peromyscus maniculatus,-0.312690406,0.406775984,-80.06956167,40.29621748
Peromyscus maniculatus,-0.053934235,-0.090920894,-124.1822067,43.58696248
Peromyscus maniculatus,-0.248001364,0.587356267,-81.44417667,36.29733748
Peromyscus maniculatus,0.032317822,0.560929884,-75.23758167,40.08794248
Peromyscus maniculatus,0.42045208,-0.271501177,-123.8906217,40.75442248
Peromyscus maniculatus,0.204821937,-0.289118766,-122.2660767,47.75246248
Peromyscus maniculatus,0.485141123,1.146714705,-80.98597167,35.50589248
Peromyscus maniculatus,-0.140186292,0.671039813,-82.81879167,35.54754748
Peromyscus maniculatus,-0.657698635,0.199769318,-83.56858167,42.58724248
Peromyscus maniculatus,0.592956195,-0.346375929,-123.7240017,40.92104248
Peromyscus maniculatus,-1.606471265,-0.51374302,-91.19144667,47.37756748
Peromyscus maniculatus,0.226384951,-0.280309972,-122.3493867,47.58584248
Peromyscus maniculatus,-0.248001364,0.569738678,-83.02706667,40.00463248
Peromyscus maniculatus,0.355763037,1.001369599,-88.94207667,37.42202248
Peromyscus maniculatus,-0.67926165,0.054424212,-86.10953667,45.00323248
Peromyscus maniculatus,1.175157581,-0.425655077,-109.3530267,31.46535748
Peromyscus maniculatus,1.67110691,-0.412441886,-118.9753317,34.13127748
Peromyscus maniculatus,-1.477093179,-0.165795646,-71.73856167,43.96185748
Peromyscus maniculatus,-0.183312321,-0.14377366,-122.8492467,45.25316248
Peromyscus maniculatus,-0.894891793,-1.015844296,-120.2249817,42.50393248
Peromyscus maniculatus,-0.053934235,-0.024854937,-123.2657967,44.46171748
Peromyscus maniculatus,-0.312690406,0.36713641,-78.94487667,38.17181248
Peromyscus maniculatus,-1.714286337,-1.077505856,-117.6840267,48.96045748
Peromyscus maniculatus,1.498602796,-0.557786992,-116.9342367,33.83969248
Peromyscus maniculatus,-1.606471265,-0.51374302,-91.19144667,47.37756748
Peromyscus maniculatus,-0.269564378,0.58295187,-84.44333667,40.12959748
Peromyscus maniculatus,-0.010808206,-0.121751674,-124.0155867,45.00323248
Peromyscus maniculatus,-0.010808206,-0.130560468,-123.8906217,46.12791748
Peromyscus maniculatus,-1.28302605,-0.187817631,-74.77937667,44.17013248
Peromyscus maniculatus,0.161695908,-0.363993517,-122.3077317,45.50309248
Peromyscus maniculatus,-0.204875335,0.604973856,-81.69410667,36.38064748
Peromyscus maniculatus,1.153594567,-0.223052809,-121.5162867,37.63029748
Peromyscus maniculatus,-1.13208495,-0.954182735,-117.2674767,48.21066748
Peromyscus maniculatus,0.097006865,0.578547473,-81.56914167,41.50421248
Peromyscus maniculatus,-0.636135621,-0.518147418,-121.8078717,42.21234748
Peromyscus maniculatus,-1.92991648,-0.971800324,-116.8509267,48.75218248
Peromyscus maniculatus,-1.153647965,-1.020248693,-114.0183867,46.91936248
Peromyscus maniculatus,-0.053934235,-0.077707703,-123.0158667,44.04516748
Peromyscus maniculatus,-0.010808206,-0.223052809,-122.6826267,45.50309248
Peromyscus maniculatus,-0.700824664,0.102872581,-89.35862667,43.08710248
Peromyscus maniculatus,1.865174039,-0.201030823,-118.0589217,33.71472748
Peromyscus maniculatus,-0.03237122,-0.130560468,-123.9322767,46.08626248
Peromyscus maniculatus,0.010754808,0.556525487,-86.35946667,42.17069248
Peromyscus maniculatus,-0.097060263,-0.183413234,-122.7659367,45.46143748
Peromyscus maniculatus,-0.636135621,-0.760389261,-111.4357767,40.46283748
Peromyscus maniculatus,0.032317822,-0.108538483,-123.5573817,44.91992248
Peromyscus maniculatus,-1.433967151,-0.130560468,-72.44669667,44.33675248
Peromyscus maniculatus,0.442015094,-0.940969544,-109.6446117,35.04768748
Peromyscus maniculatus,-0.765513707,-0.077707703,-73.23814167,44.83661248
Peromyscus maniculatus,1.843611025,0.199769318,-117.2258217,33.04824748
Peromyscus maniculatus,-0.593009593,0.296666055,-79.11149667,39.62973748
Peromyscus maniculatus,1.67110691,0.371540807,-117.2258217,32.67335248
Peromyscus maniculatus,0.032317822,-0.170200043,-122.4743517,48.66887248
Peromyscus maniculatus,0.183258923,-0.795624438,-111.9772917,40.37952748
Peromyscus maniculatus,-0.614572607,0.212982509,-84.19340667,42.50393248
Peromyscus maniculatus,-0.571446578,-0.980609118,-104.8542867,40.42118248
Peromyscus maniculatus,0.204821937,-1.042270678,-115.9761717,43.04544748
Peromyscus maniculatus,-1.606471265,-0.967395927,-114.9764517,47.12763748
Peromyscus maniculatus,-0.743950693,-0.522551815,-121.8495267,44.37840748
Peromyscus maniculatus,1.908300067,-0.121751674,-117.3091317,33.42314248
Peromyscus maniculatus,-0.398942464,0.318688041,-88.19228667,41.83745248
Peromyscus maniculatus,-0.614572607,0.027997829,-85.65133167,44.96157748
Peromyscus maniculatus,-0.053934235,-0.201030823,-122.7242817,45.50309248
Peromyscus maniculatus,-0.312690406,0.481650735,-81.40252167,41.00435248
Peromyscus maniculatus,-0.334253421,-0.703132098,-122.7659367,40.92104248
Peromyscus maniculatus,0.010754808,-0.130560468,-124.0988967,43.37868748
Peromyscus maniculatus,0.959527438,-0.341971532,-120.9331167,39.08822248
Peromyscus maniculatus,-0.67926165,0.0720418,-85.85960667,44.25344248
Peromyscus maniculatus,-0.657698635,0.199769318,-83.86016667,42.62889748
Peromyscus maniculatus,0.916401409,-0.786815644,-118.4338167,35.67251248
Peromyscus maniculatus,-1.369278108,-0.319949546,-89.77517667,45.87798748
Peromyscus maniculatus,-0.183312321,-0.05128132,-123.2241417,44.96157748
Peromyscus maniculatus,0.851712366,0.380349601,-98.89762167,36.96381748
Peromyscus maniculatus,-1.002706864,-0.231861603,-93.19088667,45.41978248
Peromyscus maniculatus,0.161695908,-0.830859615,-111.9772917,40.33787248
Peromyscus maniculatus,1.36922471,-0.663492524,-116.6843067,33.75638248
Peromyscus maniculatus,0.053880837,0.635804636,-89.77517667,39.62973748
Peromyscus maniculatus,-1.563345236,-0.196626426,-71.69690667,44.12847748
Peromyscus maniculatus,-0.053934235,-0.046876923,-123.3074517,44.62833748
Peromyscus maniculatus,-1.520219208,-0.161391248,-72.36338667,44.42006248
Peromyscus maniculatus,-1.369278108,-0.509338623,-88.60883667,48.12735748
Peromyscus maniculatus,-0.269564378,0.58295187,-82.77713667,39.96297748
Peromyscus maniculatus,-1.002706864,-0.998226707,-118.6004367,36.79719748
Peromyscus maniculatus,-0.140186292,-0.192222029,-122.3910417,48.83549248
Peromyscus maniculatus,-0.700824664,0.142512155,-84.15175167,43.29537748
Peromyscus maniculatus,0.010754808,-0.685514509,-102.9798117,42.83717248
Peromyscus maniculatus,-0.010808206,-0.099729688,-123.6406917,46.12791748
Peromyscus maniculatus,-0.248001364,-0.05128132,-123.1408317,45.00323248
Peromyscus maniculatus,0.26951098,0.503672721,-95.77349667,39.25484248
Peromyscus maniculatus,1.21828361,2.142108461,-91.48303167,30.96549748
Peromyscus maniculatus,-2.016168537,-0.980609118,-114.1850067,46.08626248
Peromyscus maniculatus,-0.636135621,0.195364921,-77.98681167,40.71276748
Peromyscus maniculatus,-1.153647965,-1.002631104,-113.8934217,46.96101748
Peromyscus maniculatus,-1.110521936,0.032402226,-74.48779167,42.67055248
Peromyscus maniculatus,-0.097060263,0.52129031,-75.61247667,40.12959748
Peromyscus maniculatus,-0.420505478,0.296666055,-85.40140167,42.04572748
Peromyscus maniculatus,0.981090452,-0.341971532,-122.1411117,38.25512248
Peromyscus maniculatus,1.067342509,-0.284714369,-121.6412517,36.88050748
Peromyscus maniculatus,-0.593009593,0.309879247,-79.40308167,39.00491248
Peromyscus maniculatus,0.463578109,-0.289118766,-123.8489667,40.75442248
Peromyscus maniculatus,-1.218337008,-1.020248693,-113.9767317,46.83605248
Peromyscus maniculatus,-0.506757535,-0.377206709,-123.0575217,47.66915248
Peromyscus maniculatus,0.57139318,1.243611442,-80.98597167,35.25596248
Peromyscus maniculatus,1.175157581,-0.813242027,-118.4754717,35.29761748
Peromyscus maniculatus,-1.304589065,-0.804433232,-113.6434917,47.41922248
Peromyscus maniculatus,0.355763037,-0.20543522,-124.0155867,41.37924748
Peromyscus maniculatus,0.161695908,0.908877259,-84.52664667,38.04684748
Peromyscus maniculatus,-1.153647965,-0.319949546,-84.36002667,46.50281248
Peromyscus maniculatus,-0.312690406,-1.169998196,-108.6448917,39.08822248
Peromyscus maniculatus,1.714232939,-0.48291224,-118.7670567,34.17293248
Peromyscus maniculatus,-0.312690406,0.336305629,-90.40000167,41.42090248
Peromyscus maniculatus,1.175157581,-0.187817631,-121.8911817,37.88022748
Peromyscus maniculatus,-1.024269879,-0.046876923,-72.69662667,44.62833748
Peromyscus maniculatus,0.247947966,-0.192222029,-124.0572417,40.83773248
Peromyscus maniculatus,-0.312690406,-0.055685717,-123.0991767,45.50309248
Peromyscus maniculatus,-0.161749306,-0.729558481,-111.6023967,40.42118248
Peromyscus maniculatus,0.11856988,0.538907898,-94.77377667,39.75470248
Peromyscus maniculatus,0.11856988,0.587356267,-77.27867667,39.25484248
Peromyscus maniculatus,1.175157581,-0.240670397,-121.4746317,37.67195248
Peromyscus maniculatus,0.183258923,-0.967395927,-112.9770117,37.21374748
Peromyscus maniculatus,-0.010808206,-0.130560468,-123.8906217,46.12791748
Peromyscus maniculatus,-0.743950693,0.138107758,-85.60967667,43.25372248
Peromyscus maniculatus,0.937964424,0.358327615,-118.5587817,33.00659248
Peromyscus maniculatus,-1.024269879,-0.306736354,-87.73408167,46.75274248
Peromyscus maniculatus,-1.196773993,-1.020248693,-113.9767317,46.87770748
Peromyscus maniculatus,0.57139318,0.525694707,-97.27307667,37.75526248
Peromyscus maniculatus,-0.916454807,-0.275905574,-67.15651167,44.79495748
Peromyscus maniculatus,1.433913753,-0.593022169,-117.1425117,34.00631248
Peromyscus maniculatus,0.592956195,0.508077118,-97.43969667,37.75526248
Peromyscus maniculatus,-0.312690406,-0.064494511,-123.0575217,45.50309248
Peromyscus maniculatus,0.010754808,-0.231861603,-122.6826267,45.41978248
Peromyscus maniculatus,-1.196773993,-1.020248693,-113.9767317,46.87770748
Peromyscus maniculatus,0.291073994,0.772340947,-90.52496667,38.67167248
Peromyscus maniculatus,0.959527438,0.380349601,-118.5171267,32.92328248
Peromyscus maniculatus,-1.671160308,-1.037866281,-111.0192267,40.12959748
Peromyscus maniculatus,1.132031552,-0.223052809,-122.2244217,37.88022748
Peromyscus maniculatus,-0.355816435,0.283452864,-87.98401167,42.08738248
Peromyscus maniculatus,0.032317822,-0.42125068,-122.8075917,48.08570248
Peromyscus maniculatus,-0.959580836,-0.104134086,-70.03070667,44.12847748
Peromyscus maniculatus,-0.938017821,-1.14797621,-104.8542867,38.92160248
Peromyscus maniculatus,-1.412404136,-1.015844296,-114.1433517,46.71108748
Peromyscus maniculatus,-0.118623278,0.556525487,-86.81767167,40.37952748
Peromyscus maniculatus,-0.700824664,0.142512155,-84.15175167,43.29537748
Peromyscus maniculatus,-0.959580836,-0.02045054,-72.73828167,44.42006248
Peromyscus maniculatus,-0.03237122,-0.130560468,-123.9322767,46.08626248
Peromyscus maniculatus,-0.851765764,-0.11294288,-88.35890667,44.25344248
Peromyscus maniculatus,1.994552125,0.04121102,-117.1425117,33.13155748
Peromyscus maniculatus,0.010754808,0.79876733,-86.52608667,39.12987748
Peromyscus maniculatus,-1.218337008,-0.284714369,-68.82271167,44.91992248
Peromyscus maniculatus,-0.010808206,-0.126156071,-123.9322767,45.96129748
Peromyscus maniculatus,-1.412404136,-1.143571813,-105.3124917,40.62945748
Peromyscus maniculatus,-0.053934235,-0.086516497,-122.9742117,44.04516748
Peromyscus maniculatus,-0.269564378,-0.183413234,-123.9322767,47.87742748
Peromyscus maniculatus,-1.498656194,-1.020248693,-113.4352167,46.91936248
Peromyscus maniculatus,1.196720595,-0.073303305,-120.7248417,35.25596248
Peromyscus maniculatus,0.830149352,-0.289118766,-122.4743517,38.50505248
Peromyscus maniculatus,-0.053934235,-0.209839617,-122.7242817,45.37812748
Peromyscus maniculatus,-2.490554852,-1.244872947,-110.6859867,44.96157748
Peromyscus maniculatus,0.247947966,-1.002631104,-112.2272217,36.67223248
Peromyscus maniculatus,-1.347715093,-1.130358621,-105.2291817,39.96297748
Peromyscus maniculatus,-1.218337008,-1.14797621,-105.1458717,39.71304748
Peromyscus maniculatus,-0.743950693,-0.007237348,-73.11317667,44.58668248
Peromyscus maniculatus,-1.175210979,-0.26709678,-69.32257167,44.58668248
Peromyscus maniculatus,-1.024269879,-0.48291224,-121.5579417,48.41894248
Peromyscus maniculatus,-0.657698635,-0.491721035,-121.4746317,45.66971248
Peromyscus maniculatus,0.937964424,0.358327615,-118.5587817,33.00659248
Peromyscus maniculatus,0.053880837,-0.104134086,-123.5573817,44.50337248
Peromyscus maniculatus,-2.555243895,-1.346174082,-105.9789717,39.50477248
Peromyscus maniculatus,-2.167109637,-1.24046855,-105.7706967,40.42118248
Peromyscus maniculatus,1.196720595,-0.566595786,-121.8495267,39.33815248
Peromyscus maniculatus,-0.398942464,0.371540807,-80.06956167,40.62945748
Peromyscus maniculatus,-1.563345236,-0.148178057,-72.15511167,44.00351248
Peromyscus maniculatus,0.11856988,-0.289118766,-122.5576617,45.46143748
Peromyscus maniculatus,-0.700824664,-0.861690395,-116.9342367,47.71080748
Peromyscus maniculatus,-0.808639736,-1.002631104,-120.1000167,39.37980748
Peromyscus maniculatus,-0.614572607,-0.32875834,-68.32285167,44.25344248
Peromyscus maniculatus,-1.563345236,-0.967395927,-113.5185267,47.21094748
Peromyscus maniculatus,-0.571446578,-0.87049919,-119.9333967,44.17013248
Peromyscus maniculatus,-0.291127392,0.49045953,-83.65189167,40.83773248
Peromyscus maniculatus,-0.873328779,-0.817646424,-103.3547067,43.92020248
Peromyscus maniculatus,-0.420505478,0.349518821,-79.27811667,40.17125248
Peromyscus maniculatus,-0.03237122,-0.055685717,-123.3491067,44.58668248
Peromyscus maniculatus,0.614519209,-0.324353943,-123.7656567,41.00435248
Peromyscus maniculatus,-0.355816435,0.235004495,-93.85736667,41.87910748
Peromyscus maniculatus,-0.010808206,0.604973856,-82.19396667,39.25484248
Peromyscus maniculatus,1.951426096,-0.214244014,-117.1841667,33.46479748
Peromyscus maniculatus,-1.347715093,-0.465294652,-89.19200667,47.83577248
Peromyscus maniculatus,-0.248001364,0.569738678,-83.02706667,40.00463248
Peromyscus maniculatus,-1.239900022,-1.121549827,-105.2291817,40.71276748
Peromyscus maniculatus,0.743897295,-0.223052809,-122.6409717,38.08850248
Peromyscus maniculatus,0.097006865,-0.196626426,-121.8495267,47.54418748
Peromyscus maniculatus,-0.118623278,0.512481515,-74.73772167,40.42118248
